date,edit_count
2016-07-21,6
2016-07-22,10
2016-07-23,10
2016-07-24,13
2016-07-25,2
2016-07-26,1
2016-07-28,1
2016-07-30,3
2016-08-10,1
2016-08-11,2
2016-08-31,2
2016-09-06,1
2016-10-21,2
2016-11-15,2
2017-01-01,2
2017-01-30,2
2017-02-15,2
2017-03-08,1
2017-05-17,2
2017-05-19,1
2017-05-21,2
2017-05-24,6
2017-06-13,1
2017-06-17,1
2017-06-30,1
2017-07-11,3
2017-08-22,1
2017-09-04,1
2017-09-15,1
2017-10-09,3
2017-12-01,5
2017-12-05,1
2018-01-14,1
2018-03-19,2
2018-03-31,2
2018-05-20,19
2018-06-01,2
2018-06-02,2
2018-08-21,1
2018-09-17,1
2018-09-24,3
2018-10-03,1
2018-10-07,2
2018-12-11,2
2019-01-29,1
2019-04-17,1
2019-04-18,1
2019-05-22,1
2019-05-23,1
2019-06-12,1
2019-08-14,14
2019-08-18,11
2019-08-27,1
2020-04-12,2
2020-05-19,1
2020-06-10,4
2020-09-22,1
2020-12-30,1
2021-03-26,1
2021-05-11,1
2021-05-27,1
2021-11-13,1
2022-09-20,3
2023-01-06,1
2023-05-01,17
2023-05-04,93
2023-06-11,1
2023-07-03,1
2023-08-31,4
2024-02-02,3
2024-04-12,1
2024-11-10,1
2024-11-13,1
2024-12-19,1
2025-01-08,1
2025-01-09,1
2025-05-11,1
2025-09-24,1
2025-10-02,2
2025-10-12,1
2025-12-19,1
2026-05-18,1
