date,edit_count
2016-02-27,1
2016-04-02,1
2016-04-06,1
2016-05-16,2
2016-05-20,2
2016-05-24,1
2016-07-04,1
2016-07-06,1
2016-07-12,1
2016-07-15,1
2016-07-29,3
2016-07-30,1
2016-09-13,1
2016-10-27,3
2016-11-28,1
2016-12-27,1
2017-01-02,1
2017-02-12,1
2017-04-19,1
2017-04-28,1
2017-05-21,1
2017-08-03,1
2017-08-31,2
2017-09-02,2
2017-09-12,2
2017-09-20,2
2017-10-17,5
2017-12-17,2
2018-01-13,1
2018-02-12,1
2018-02-13,2
2018-02-18,1
2018-02-19,1
2018-06-25,1
2018-07-02,1
2018-07-20,1
2018-07-22,1
2018-10-09,1
2018-12-03,6
2018-12-04,12
2018-12-06,1
2018-12-09,2
2018-12-23,7
2019-03-09,1
2019-03-10,1
2019-03-11,1
2019-06-15,1
2019-07-07,1
2019-07-28,1
2019-08-05,1
2019-09-28,1
2019-10-16,1
2019-10-21,1
2020-07-08,7
2020-07-09,1
2020-07-19,1
2020-08-06,2
2020-10-12,1
2020-12-12,1
2020-12-24,1
2020-12-27,1
2021-01-25,1
2021-08-17,2
2021-11-09,1
2021-11-13,1
2021-11-15,1
2021-12-21,1
2022-01-09,1
2022-05-06,1
2022-05-24,1
2022-06-10,1
2022-08-13,3
2022-12-21,2
2023-01-05,1
2023-01-29,1
2023-02-08,2
2023-04-05,3
2023-04-15,5
2023-05-09,2
2023-06-12,1
2023-06-18,1
2023-09-19,1
2023-12-05,1
2023-12-12,6
2024-06-29,2
2024-07-04,1
2024-07-21,1
2024-09-23,1
2024-09-30,4
2024-10-21,6
2024-11-10,4
2025-01-14,2
2025-01-23,1
2025-03-21,2
2025-04-16,1
2025-05-29,2
2025-06-03,2
2025-07-02,2
2025-07-15,1
2025-08-23,1
2025-10-08,1
2026-02-24,2
2026-03-17,1
2026-06-10,5
