date,views
2019-03-31,251
2019-04-01,225
2019-04-02,173
2019-04-03,399
2019-04-04,304
2019-04-05,268
2019-04-06,208
2019-04-07,266
2019-04-08,262
2019-04-09,235
2019-04-10,183
2019-04-11,254
2019-04-12,228
2019-04-13,189
2019-04-14,220
2019-04-15,164
2019-04-16,181
2019-04-17,155
2019-04-18,1309
2019-04-19,1031
2019-04-20,817
2019-04-21,567
2019-04-22,533
2019-04-23,637
2019-04-24,406
2019-04-25,382
2019-04-26,369
2019-04-27,359
2019-04-28,372
2019-04-29,386
2019-04-30,411
2019-05-01,476
2019-05-02,518
2019-05-03,447
2019-05-04,471
2019-05-05,554
2019-05-06,504
2019-05-07,476
2019-05-08,436
2019-05-09,434
2019-05-10,403
2019-05-11,430
2019-05-12,499
2019-05-13,468
2019-05-14,477
2019-05-15,415
2019-05-16,2533
2019-05-17,1937
2019-05-18,974
2019-05-19,744
2019-05-20,755
2019-05-21,596
2019-05-22,556
2019-05-23,506
2019-05-24,584
2019-05-25,649
2019-05-26,651
2019-05-27,547
2019-05-28,620
2019-05-29,630
2019-05-30,496
2019-05-31,493
2019-06-01,418
2019-06-02,449
2019-06-03,478
2019-06-04,3715
2019-06-05,3034
2019-06-06,1678
2019-06-07,1153
2019-06-08,1060
2019-06-09,845
2019-06-10,800
2019-06-11,579
2019-06-12,860
2019-06-13,879
2019-06-14,983
2019-06-15,709
2019-06-16,715
2019-06-17,735
2019-06-18,706
2019-06-19,680
2019-06-20,601
2019-06-21,505
2019-06-22,492
2019-06-23,519
2019-06-24,599
2019-06-25,568
2019-06-26,518
2019-06-27,534
2019-06-28,583
2019-06-29,529
2019-06-30,422
2019-07-01,479
2019-07-02,490
2019-07-03,468
2019-07-04,578
2019-07-05,391
2019-07-06,383
2019-07-07,430
2019-07-08,474
2019-07-09,437
2019-07-10,472
2019-07-11,407
2019-07-12,493
2019-07-13,485
2019-07-14,396
2019-07-15,493
2019-07-16,487
2019-07-17,468
2019-07-18,399
2019-07-19,435
2019-07-20,345
2019-07-21,334
2019-07-22,429
2019-07-23,402
2019-07-24,363
2019-07-25,348
2019-07-26,399
2019-07-27,379
2019-07-28,399
2019-07-29,507
2019-07-30,545
2019-07-31,479
2019-08-01,407
2019-08-02,418
2019-08-03,382
2019-08-04,355
2019-08-05,542
2019-08-06,669
2019-08-07,629
2019-08-08,793
2019-08-09,615
2019-08-10,573
2019-08-11,696
2019-08-12,666
2019-08-13,579
2019-08-14,2792
2019-08-15,2562
2019-08-16,1547
2019-08-17,1285
2019-08-18,1097
2019-08-19,1075
2019-08-20,964
2019-08-21,930
2019-08-22,881
2019-08-23,783
2019-08-24,748
2019-08-25,778
2019-08-26,713
2019-08-27,775
2019-08-28,755
2019-08-29,600
2019-08-30,612
2019-08-31,593
2019-09-01,657
2019-09-02,742
2019-09-03,794
2019-09-04,766
2019-09-05,852
2019-09-06,697
2019-09-07,636
2019-09-08,845
2019-09-09,909
2019-09-10,1215
2019-09-11,1495
2019-09-12,3055
2019-09-13,2210
2019-09-14,1503
2019-09-15,1703
2019-09-16,1702
2019-09-17,1775
2019-09-18,2060
2019-09-19,4735
2019-09-20,3794
2019-09-21,2805
2019-09-22,2355
2019-09-23,2353
2019-09-24,1948
2019-09-25,1656
2019-09-26,1655
2019-09-27,1505
2019-09-28,1259
2019-09-29,1312
2019-09-30,1336
2019-10-01,1114
2019-10-02,1031
